token_id,file_url,creator_address,last_sale_price,score,rank,metadata_Earring,metadata_Background,metadata_Fur,metadata_Clothes,metadata_Mouth,metadata_Eyes,metadata_Hat
2042,ipfs://QmXrET2kvpk5DVeVrUVbRKTfhJ4uggrDQsFxZ3EqSTa3RG,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 7.5, 'price_usd': 14439.2542573476}",1.087543469361168,2241,,,,,,,
2043,ipfs://QmbNgJTPQ6UKwPAh3iSsPdC5kaF8qWh9PAytgbfqRCVZo9,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 120.0, 'price_usd': 423066.6300095751}",1.1567396855629746,1126,Silver Hoop,Yellow,Golden Brown,Toga,Jovial,Bloodshot,Bayc Hat Black
2044,ipfs://QmRYpLsdjW5vHRsVZLxMtB3ZWVxpS1aiiasqT2qb5GxEFP,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.2, 'price_usd': 8379.725951508539}",0.9076926305262129,7681,,Aquamarine,Dark Brown,Caveman Pelt,Dumbfounded,Bored,Bowler
2045,ipfs://QmZsLSEbVnNaxNxpJpwr3EKQNAMvVjaZY1EyiGEDpkp2UA,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 68.3565, 'price_usd': 111148.51957376965}",1.027997058394663,3653,,Blue,Cream,Hawaiian,Dumbfounded,X Eyes,Irish Boho
2046,ipfs://QmRCvYD5fHLeukobTdfM5hxDfKyfA132pPGsfL4q2M4dy7,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 110.0, 'price_usd': 317989.19419928343}",0.9541994551329672,6102,,Blue,Blue,Vietnam Jacket,Bored Cigarette,Sleepy,Cowboy Hat
2047,ipfs://QmdJHjQ3ReNgv7HCDwmG6YRd1eQPSSo1GFhWKZLYrtczyv,0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.18, 'price_usd': 510.1433971654618}",0.9642559983928818,5748,,Orange,Brown,Blue Dress,Jovial,Bored,Horns
2048,ipfs://QmNnspgqNwC8FPSgSUzRUpp2y71bwAW4Wr15BAvFMKAVH8,0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.85, 'price_usd': 7484.894201665537}",1.115997883893999,1703,Silver Stud,Army Green,Cream,Striped Tee,Dumbfounded,Bloodshot,Bunny Ears
2049,ipfs://QmZe9VaZhjLczNDxNnqFFzG3NoBHpNT1WojHt1Xo3pXzeT,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 46.0, 'price_usd': 156609.41073519003}",0.9638034589602106,5763,Silver Hoop,Purple,Blue,Tuxedo Tee,Jovial,Bored,
205,ipfs://QmaAt8eqtue8KL5CMg8NcgQQekG2wXDHj7XEpRyq4g6So1,0xd657860fc512ec2250a7385a353f599e3276fddb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 40.68, 'price_usd': 127241.25340052674}",1.0206514869450738,3865,,New Punk Blue,Black,Guayabera,Bored Pipe,Crazy,Fez
2050,ipfs://QmTKz5gc5iepXxXfF4gbVdrhZS7Cp7isYod1VhCoee2ZLj,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,,1.1463945670571345,1261,Diamond Stud,Yellow,Zombie,Biker Vest,Bored Bubblegum,Sleepy,
2051,ipfs://QmUpVoK3rBKfn1Wxybe9TX86aUXSwdrJfDHUi1WB1PJ3aA,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.1199, 'price_usd': 4963.931886758827}",1.0346700623571383,3467,,Purple,Blue,Sailor Shirt,Phoneme L,Heart,Short Mohawk
2052,ipfs://QmRvcTNmv3h57gyztxrcWSDzJbeR8SxPhFHJL9icugjUwx,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.42, 'price_usd': 1439.8516247279547}",0.9376914456446702,6704,,,,,,,
2053,ipfs://Qmaa4fRX2BdCd4DiBnNRdXN6L6rAW4UjpVqe6VUQsxZZMR,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,,1.0026832880586656,4419,Diamond Stud,Aquamarine,Brown,,Dumbfounded,Bloodshot,Bayc Hat Black
2054,ipfs://QmfF3ZSaa5BWi34ikXV8v45D7mj8sMV9FA9ikZs3j2uW2y,0x6e513ada916670389097752d05bf609d1246b4d2,,1.095052372733372,2098,Gold Stud,Yellow,Dark Brown,Black T,Bored,3d,Bayc Hat Red
2055,ipfs://Qmc1s75ZT7LZxN8gNg2LWfwcuC2fKNwR7RYYUiUw5LScXn,0x6e513ada916670389097752d05bf609d1246b4d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 109.0, 'price_usd': 115250.59853054288}",0.9307807934136748,6933,,,,,,,
2056,ipfs://QmScssRRXeDaNcL9yrCgQ5yDixbkz9myBxLxHcDng4pAmV,0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.13, 'price_usd': 368.43689795283353}",0.9126171407168864,7532,,Orange,Golden Brown,Guayabera,Bored Unshaven,Wide Eyed,Army Hat
2057,ipfs://QmQPk8h8mVypvws11qooSbHqCei8hDrb2pfYa8CRCPG2Fc,0xee0d226287f838da6ab7eb10f72bdc14b735c168,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.12, 'price_usd': 343.32622137890166}",0.8516745506776192,9083,,Purple,Brown,,Small Grin,Bored,Horns
2058,ipfs://QmZ5JnyXKf5VoJ9TDQy4mTJqPrnaPugeG6bYAv6a1qsaH5,0x1d11ceda40fc5a552cd53e1249f395d29fefe7d2,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.5, 'price_usd': 1287.6775319040569}",1.1008813508391102,1966,Gold Stud,Orange,Black,Bone Necklace,Bored Unshaven,Wide Eyed,Horns
2059,ipfs://QmdRjiu9hgJpmmD7Pz2sBMZ55FUd9JvDC7caxWTXyLtbX4,0xad8c7a19bc29ba104cedab894c01d1722ce185e8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 132.69, 'price_usd': 215319.2759025466}",1.0722740248587663,2557,,,,,,,
206,ipfs://QmSj1h7xd58xvXhqAp8b7A8ZirjT7mGeHW5gc3BeEMxto2,0xd657860fc512ec2250a7385a353f599e3276fddb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.14, 'price_usd': 400.5472582753853}",1.0777154476318458,2450,,,,,,,
2060,ipfs://QmVY1qJwaUSig1XGWHTjL1bZD2y2jWKRUg6V1HoCYkXtTH,0x42129d1462b1e2875f634f9e70cefe5887f2b894,"{'asset_type': 'ETH', 'contract_address': None, 'price': 71.0, 'price_usd': 113441.2855246009}",1.0042571730999414,4369,,New Punk Blue,Gray,Vietnam Jacket,Bored,Blindfold,Bayc Hat Red
2061,ipfs://QmPd88HNUUgxc8NQkFtbsx1ETgF2VhVMGdYprn2T6kBuFu,0x42129d1462b1e2875f634f9e70cefe5887f2b894,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.39, 'price_usd': 1310.6399179765874}",0.9364286339421958,6745,,Orange,Black,Puffy Vest,Bored Unshaven,Wide Eyed,Party Hat 1
2062,ipfs://Qme6dFHQRLzZUFc3g9HP1oL3wiG35KVkpV6CQtKhYrLuvF,0x6e7592ff3c32c93a520a11020379d66ab844bf5b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 318.0, 'price_usd': 559984.0475305368}",1.0048067645687,4353,Silver Stud,Army Green,Black,Bayc T Black,Bored,Blue Beams,
2063,ipfs://QmeqXsidB3zw6iVzQ8Nhdfz2jtq4tUGDYLbumX8ADypMUu,0x6e7592ff3c32c93a520a11020379d66ab844bf5b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 8.0, 'price_usd': 16523.28924648714}",0.9794706239935568,5227,Silver Hoop,New Punk Blue,Golden Brown,Kings Robe,Bored Unshaven,Sad,
2064,ipfs://QmNPhKKnyf8AmSz4gZj3ZYZmS9kkwC7UKN5ddKyz2Yi4YC,0x1c8181a1be395ee958af164a4099d252494f3616,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.15, 'price_usd': 424.8250421421452}",1.107275494244562,1845,Silver Stud,Blue,Black,Lumberjack Shirt,Bored Unshaven,Robot,Safari
2065,ipfs://QmRbxsYRa8n6wmyHbGQ2yMYLCGXHQnMK9c5ZRYKo1jwKT3,0x3d7f610fdcac111f0b7c16384c2792e7e0abb589,"{'asset_type': 'ETH', 'contract_address': None, 'price': 78.0, 'price_usd': 218534.67231300846}",0.9291697921912764,6977,,Purple,Brown,,Jovial,3d,Safari
2066,ipfs://Qmcp6ADnndFT3nCow8ns7R1naXtMjYXsDkkfUYsvBLc3TF,0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.6014557268265706, 'price_usd': 7562.548759871849}",0.9235475619087814,7161,,Purple,Cream,,Phoneme Oh,Sleepy,Cowboy Hat
2067,ipfs://QmNx5ArBdqZmNkPJoFGsbasmvAHxxkTTEeebDpmdKBRHkF,0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.14, 'price_usd': 399.84728999623286}",1.0277347836061794,3660,,Army Green,Pink,Puffy Vest,Dumbfounded,Closed,Party Hat 1
2068,ipfs://QmZ1QSz6cRoixSdDPqCs2GRYgU3TbEXfFRe1T1q1ygfdUr,0xb53349160e38739b37e4bbfcf950ed26e26fcb41,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 109.5, 'price_usd': 382887.1976896001}",1.1674348217584545,999,Gold Hoop,Yellow,Dark Brown,Puffy Vest,Small Grin,Closed,S&m Hat
2069,ipfs://QmRsVDjYqzKwaMkGou2f4GhhgK33g52j7pCFsCoeZEzH2j,0xfe5573c66273313034f7ff6050c54b5402553716,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 85.0, 'price_usd': 112600.82481067265}",0.9803340224809208,5199,,Aquamarine,Dark Brown,Bayc T Black,Bored Cigarette,Blindfold,Irish Boho
207,ipfs://QmR3SLAVfZFGnhnDgRDXPAxNJYMhiPmsYUme47aDNn4CpA,0xd657860fc512ec2250a7385a353f599e3276fddb,"{'asset_type': 'ETH', 'contract_address': None, 'price': 80.0, 'price_usd': 259634.41779101032}",0.9106037824314585,7588,,Aquamarine,Dmt,Black T,Bored Unshaven,Heart,
2070,ipfs://QmPz8s6N3Tt5XRAKebRqWQJYKwtRhjGWvuUNFeWikYHu4d,0xfe5573c66273313034f7ff6050c54b5402553716,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.8, 'price_usd': 224993.02370890207}",1.008169977298519,4231,,Aquamarine,Pink,Sleeveless T,Bored Cigarette,Eyepatch,S&m Hat
2071,ipfs://QmZev5rXLa5ReuNpGTSByQ81cqD4d8NBmvw6AeFQ5Ap36j,0xda960704e7e4ecb8d907cdcb4bc87d8ec2ed2ad3,"{'asset_type': 'ETH', 'contract_address': None, 'price': 71.987654321, 'price_usd': 109048.75036176194}",0.956960364748164,5998,,Aquamarine,Dark Brown,Toga,Bored Cigarette,Wide Eyed,Spinner Hat
2072,ipfs://QmVNvc65BKznUqpPWcVKK3Z862B1bgEB7EZofGPr4gFvte,0xd30b579be7da30c903c96c7de3729f8977e614e4,"{'asset_type': 'ETH', 'contract_address': None, 'price': 76.9, 'price_usd': 97381.8079059737}",0.9186219615917758,7324,,Blue,Gray,,Bored Unshaven,Blindfold,
2073,ipfs://QmdN6yzBB2rNX88nknTxxm7fLUYRyH6XjasuJ3KMnsPqSG,0x3e17258a44f938db9803c18c3c762653f5a23e54,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.5, 'price_usd': 7386.859382150991}",1.222281316171152,489,Cross,Army Green,Pink,Pimp Coat,Bored Unshaven,Sleepy,Halo
2074,ipfs://QmZSCS3T3KmBn7mdw7kCXjVEtHhKMh1d1dYQsSCqCDLo3Y,0x3e17258a44f938db9803c18c3c762653f5a23e54,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.06, 'price_usd': 171.0242018035118}",0.8912321232118798,8187,,Gray,Brown,Black Holes T,Dumbfounded,3d,
2075,ipfs://QmcLiXyuDrqVjA9qdm1wYo3k9Y5s5Gn45sAZG8YbYNoZLJ,0x3e17258a44f938db9803c18c3c762653f5a23e54,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.0, 'price_usd': 6750.5947175734045}",0.814115674804364,9638,,Yellow,Black,,Grin,Bored,Vietnam Era Helmet
2076,ipfs://QmTQNyEBx9ozpEoxRjdVsoXTrABdyhEtDMHMh1q9M1VTZi,0x3e17258a44f938db9803c18c3c762653f5a23e54,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.78, 'price_usd': 2677.968168174956}",0.829928969364451,9444,,Blue,Tan,Hip Hop,Bored Unshaven,Bored,
2077,ipfs://QmPrDnRVSm32M1DWTA3zZr5CxMFVNNfh4VBBbGmFVME2pD,0xe4b77842e0d992f6358f0742f8c2cbe955b8839e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 49.5, 'price_usd': 228114.2958023291}",0.9000002924764205,7935,,Army Green,Blue,,Bored,Sad,Party Hat 2
2078,ipfs://QmarkkgfaHJH1RgaXneeayrw7ygKkKoHzchUYkFatxY5jY,0xa98ed85e8408e5331d4330a1b9c661bd94fb848e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 79.8, 'price_usd': 119178.92220688786}",0.8363609576417514,9340,,Yellow,Brown,Black T,Bored,Bored,Ww2 Pilot Helm
2079,ipfs://QmQb2pQbEpaPgbT9Tz6m291U4VGjriqQXd2Fs6QtcLUoYC,0xa98ed85e8408e5331d4330a1b9c661bd94fb848e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 119.0, 'price_usd': 224825.0370346827}",0.9583412772658034,5953,,Army Green,Dark Brown,Tie Dye,Jovial,Zombie,
208,ipfs://QmVGoGXRgbEt8nT5PuEB1yZ2tDZe3pzh9rd4bND2R1vQxJ,0x69661a09bac77454bf74c86f893817f67385f62c,"{'asset_type': 'ETH', 'contract_address': None, 'price': 178.8, 'price_usd': 281058.201197155}",1.3476358874144905,47,Silver Stud,Army Green,Pink,Prom Dress,Bored Unshaven Pizza,Coins,Fez
2080,ipfs://QmV777nqtBn2vF2Mn3794Vy4zSexvNaWQXEMvFVtpqC9FE,0xa98ed85e8408e5331d4330a1b9c661bd94fb848e,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.29, 'price_usd': 828.9596004507441}",0.9155696976985762,7448,,Orange,Black,Navy Striped Tee,Bored,Sunglasses,Prussian Helmet
2081,ipfs://QmT5UWNi4pF9Y1q2BFSepSy9P3RwYgHhef298fTXUXEDvN,0xb53349160e38739b37e4bbfcf950ed26e26fcb41,"{'asset_type': 'ETH', 'contract_address': None, 'price': 1.5, 'price_usd': 4201.115201916144}",0.769055158186395,9911,,Army Green,Dark Brown,,Bored,Bored,Stuntman Helmet
2082,ipfs://QmfF69LJWr8SwMv6wA7wkmbVWS5vqZtq8MZhs6UQ5gogpz,0x8d059fb10843a7fbeefbdcf36fc47b5a6f42610d,,1.1555049775580089,1136,Silver Hoop,Purple,Black,Bone Tee,Bored Pizza,Bored,Fez
2083,ipfs://QmU4QQfrsaANDtSUT5hM5nkVLTpafJXpv9gktTv94PxJoa,0x8d059fb10843a7fbeefbdcf36fc47b5a6f42610d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.55, 'price_usd': 1226.2913303421344}",0.9283146195053508,7007,,Purple,Golden Brown,Tweed Suit,Bored,Robot,Fez
2084,ipfs://QmbwPYgttBR3D7HnyGsizoPvpQieHxWhNfXrn1iAVWASxf,0x8d059fb10843a7fbeefbdcf36fc47b5a6f42610d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.0, 'price_usd': 6099.027937572758}",1.0231860442958256,3795,,Gray,Gray,Tuxedo Tee,Discomfort,Sleepy,Short Mohawk
2085,ipfs://QmWWhQEX3Quv242W9Gq15XQM6ts3CiZKK8iy4FqiimBvXK,0x8d059fb10843a7fbeefbdcf36fc47b5a6f42610d,"{'asset_type': 'ETH', 'contract_address': None, 'price': 58.0, 'price_usd': 187445.1883035774}",0.8706887525811291,8700,,,,,,,
2086,ipfs://QmUzXEicuZxKa9d5SSE19ehTtqDjAvBELDu9nW3gQXmCDG,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 92.0, 'price_usd': 175576.17225706842}",0.856205856091535,8990,,Purple,Black,Rainbow Suspenders,Bored Unshaven,Coins,
2087,ipfs://QmYhUX5fjigN2HgGmq3AcEtzVjSX3iR4EjKEoWCMTkwb6g,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 769.0, 'price_usd': 2251139.23755098}",1.027845685784185,3657,,Purple,Trippy,,Bored Cigarette,Angry,
2088,ipfs://QmbddVDFayPm1Srrd6LrvtjF6JXV4j1K8NRP9MnxtZRVdz,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 125.0, 'price_usd': 300631.39271465293}",0.890321462364767,8215,,Gray,Dark Brown,Hip Hop,Phoneme Oh,Bored,
2089,ipfs://QmUJSagpJUbXXUZw3QRgMFCKT7CWb5fTZgiJF9etbqDyUZ,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 17.79, 'price_usd': 44115.92611599804}",1.0817197384999857,2374,,Purple,Solid Gold,Puffy Vest,Bored,Hypnotized,Halo
209,ipfs://QmQuz1Nk6A6tEFReSHDCF2ZSU1bpJaKW2b5cc76hQefYVJ,0xd383eeba9b4b17aa091ba925f6e96744358d0454,"{'asset_type': 'ETH', 'contract_address': None, 'price': 71.8, 'price_usd': 114516.7653130432}",0.8418793686321094,9255,,Gray,Golden Brown,Prison Jumpsuit,Bored,Angry,
2090,ipfs://QmcRF4sBRTkPdSLGJqseMhmgEkVfbnTFmXnmBtnmD2zSeR,0x442dccee68425828c106a3662014b4f131e3bd9b,,0.9405335608521588,6596,Gold Hoop,Yellow,Cream,Sleeveless Logo T,Bored,Bloodshot,
2091,ipfs://QmPTkfWeytRdpttNnFerYZKFXVn1EiRb9ww4CoAuMvvyAE,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 66.69, 'price_usd': 108235.20507436628}",1.1557569285663138,1132,Silver Hoop,Army Green,Red,Toga,Bored Cigarette,Sad,Horns
2092,ipfs://QmU7RQwW1CUUg7ZWJQQ5NtLeK8hBUSS4nMCogCoRz8za7H,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 119.0, 'price_usd': 299228.47198475874}",0.9111366952424772,7574,,,,,,,
2093,ipfs://QmRyLzER5b21Kzez4u7n3d415Gjge8q9M6szQmPcdY3VXL,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 73.0, 'price_usd': 93050.65941766732}",0.9637120216083342,5765,Silver Hoop,New Punk Blue,Brown,Lumberjack Shirt,Jovial,Closed,
2094,ipfs://QmUm7hUqbUbZG8rRbrzikLd3JsLsG8JrA3ubGXMD9ihKKB,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 98.6149, 'price_usd': 244001.12614522697}",1.1156242869258275,1708,,Gray,Gray,Black Holes T,Phoneme Vuh,Hypnotized,Police Motorcycle Helmet
2095,ipfs://QmYGS3McEy11D9qS4jnwXqSqXzqB8gPWUgio6e7Hq1Dowe,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 94.99, 'price_usd': 238457.4997688824}",0.9188690240344328,7318,,Orange,Cream,Tanktop,Bored,Sleepy,Stuntman Helmet
2096,ipfs://QmXXmfsGLW1Z2cvvZX62NT3DVKhSRadKokY1XDb14UyYeQ,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 119.0, 'price_usd': 333612.7213399893}",1.1567905007799135,1125,,,,,,,
2097,ipfs://QmZNv9CfjxdfuVUxDt9nauHubAjbtCzsAnSHQEpd2e2fEC,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.65, 'price_usd': 16377.972802017937}",1.0147772876579455,4040,Silver Hoop,Blue,Dark Brown,Lumberjack Shirt,Bored,Sleepy,Army Hat
2098,ipfs://QmdLPT5yQFnf2A4uvS1P3nEHyuTD2TikD3QZ63xqS73d7Q,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.44, 'price_usd': 1123.1921970960345}",0.9065460633099264,7729,,New Punk Blue,Tan,Guayabera,Bored Unshaven,Bored,Faux Hawk
2099,ipfs://QmS7gAw5cjSGcdD3M1yF8bxrUiK3Vkytv2adyvsFNqVdWY,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 8.6, 'price_usd': 20209.546733220548}",0.8492652769636637,9125,Silver Hoop,Blue,Gray,,Bored,Wide Eyed,
21,ipfs://QmadJMqL3WWr7SdtXzNUEvusy9o3uxedTbCuXNFHQxpsNZ,0xaba7161a7fb69c88e16ed9f455ce62b791ee4d03,,0.8627610010156199,8882,,Orange,Black,Black Holes T,Phoneme  ooo,Bored,
210,ipfs://QmRBMNxqAcxHieQaGqYcyPDar4L7pssAzKhPsQPH53Pk9F,0x02f5d9c2b5376f8b9150cf148aa88a5fdd5dcc50,"{'asset_type': 'ETH', 'contract_address': None, 'price': 95.0, 'price_usd': 235569.02866130875}",0.9576480343913666,5973,,New Punk Blue,Red,Smoking Jacket,Grin,X Eyes,
2100,ipfs://QmYYRNLdaJSvDK3bRo6viZF2aafAfiZDr1s9eXcefGU4tp,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 6.5, 'price_usd': 20466.592336822763}",1.4064853109541544,10,,,,,,,
2101,ipfs://QmesQfacLe3rFz6MuoWuWZHHb49EQsCX95kgBy6TL2t1qu,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 3.14, 'price_usd': 8745.900818082875}",0.8390481817239716,9311,,Blue,Golden Brown,,Bored Cigarette,Bored,
2102,ipfs://QmbXPeBkkirHVSzaLTRs8yEEeXPENyBYf7FgZRxyZaSFny,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 39.3, 'price_usd': 65590.36177448419}",0.9565444657056834,6011,,Yellow,Cheetah,Bayc T Black,Bored Bubblegum,Bored,
2103,ipfs://QmWyZp7GKMNcATxpw6Ru3kCroDzzADcozeHATJwCRhMbyX,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 81.0, 'price_usd': 120853.29482936532}",0.9741674701873076,5414,,Army Green,Red,,Bored Unshaven Cigarette,Bloodshot,Bandana Blue
2104,ipfs://QmeitGvh12jgeuTyhoDAHkHVsj8mWba5h4VT9Jp1WAuGyS,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 50.0, 'price_usd': 211290.5552329297}",1.0808855641255548,2393,,Aquamarine,Black,Wool Turtleneck,Grin Multicolored,Heart,Prussian Helmet
2105,ipfs://QmX3XhRYaTAq2Lgak6aARKfNFUQ6ubhhCtKFf95ddWZMvR,0x442dccee68425828c106a3662014b4f131e3bd9b,"{'asset_type': 'ETH', 'contract_address': None, 'price': 41.0, 'price_usd': 161843.26265568682}",0.83156942072441,9423,,Orange,Golden Brown,Prison Jumpsuit,Bored Unshaven,Closed,
2106,ipfs://QmQP4qWKZPESqJQ7BFbh7UH15Mp8z3DzjyoQDXZogqoct7,0x4ff2d7b2f0ca56fd781ff70f835ed9bfd5407537,"{'asset_type': 'ERC20', 'contract_address': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'price': 158.9371, 'price_usd': 198200.3755107254}",1.0784656733890303,2433,,Army Green,Dark Brown,Black Suit,Phoneme L,Sleepy,Safari
2107,ipfs://QmcmZpUbZe1SeD2GMTL5w4upNoRPnkaT6PbKxJcE5uvopK,0x6e513ada916670389097752d05bf609d1246b4d2,,1.3193695525069349,90,Gold Hoop,Aquamarine,Zombie,Admirals Coat,Grin,X Eyes,Vietnam Era Helmet
2108,ipfs://QmPH8UuPHsv8ku5fimbmM5PJoaFxt1gqCaAF7zNi1pvXaV,0x174d9fc753a8a7ed04d3475d4260ac0d4e07f29f,"{'asset_type': 'ETH', 'contract_address': None, 'price': 2.5, 'price_usd': 8462.21995380914}",1.2733640959467774,217,Gold Stud,New Punk Blue,Trippy,Rainbow Suspenders,Bored Unshaven Cigarette,Bored,Horns
2109,ipfs://QmZhchd6Ldz6V2yKn7w6U5uDUKDyKDY8utzg99MqyN2Ayp,0x8af2c077633b30292f3ac7ae0dfd0a43b5f9a972,,1.0453144287867122,3176,,New Punk Blue,Blue,Biker Vest,Bored Cigarette,Cyborg,Fez
211,ipfs://QmernHFiHtsmVjWACuUMzoTmvvChb16H13mCsCLuawJWDj,0x02f5d9c2b5376f8b9150cf148aa88a5fdd5dcc50,"{'asset_type': 'ETH', 'contract_address': None, 'price': 147.8, 'price_usd': 599929.70311991}",1.089650960484539,2203,,,,,,,
2110,ipfs://QmNRV3JFk4AVncYxSinNGqJKWmn2PrFeeDqngsDtXobKiW,0xbcc94f4c922736925e0e9c15391657888e85f435,,1.086457493027823,2275,,Yellow,White,Bone Tee,Bored Unshaven Bubblegum,X Eyes,
2111,ipfs://QmUNy7j4F2qWKkxzC9nvopVCmKBos62RCUD4sPyUUiixg8,0x0f086d4ca0713b673b9d949b45277644b076e6c8,"{'asset_type': 'ETH', 'contract_address': None, 'price': 0.5, 'price_usd': 1487.3232227662147}",0.8398097589753006,9300,,Army Green,Cream,,Bored Unshaven,Bloodshot,Horns
2112,ipfs://QmdmPe3onk36WDsh6VNgG9gnZhFnccStttFyJSHMPGZc9p,0x7e4100f2571994d0d937c25e87c5f58d79db53dc,"{'asset_type': 'ETH', 'contract_address': None, 'price': 54.98, 'price_usd': 222574.21573472337}",0.9405110403049886,6597,,Purple,Brown,,Rage,Sunglasses,Irish Boho
2113,ipfs://QmaHqbe7Pzxzzzm6HyeayACgVYz8zvBykfKARa7GqDb69j,0x7e4100f2571994d0d937c25e87c5f58d79db53dc,"{'asset_type': 'ETH', 'contract_address': None, 'price': 4.0, 'price_usd': 8517.945115665532}",0.8255066466583858,9515,Silver Stud,Gray,Brown,Work Vest,Bored,Bored,
